stu_id,strat_id,psu,bystuwt,byses1,bytxmstd,bytxrstd,f2ps1lvl,first_pei,byses1_decile_wtd,byses1_percentile,bytxmstd_quintile_wtd,bytxmstd_quintile,bytxrstd_quintile_wtd,bytxrstd_quintile,first_pei_4yr
113227,113,"PSU 2",171.6264,-.19,41.25,39.2,.c,"no college",5,4,1,1,1,1,0
461219,461,"PSU 2",19.8088,-.03,40.41,45.86,.c,"no college",5,5,1,1,2,2,0
184101,184,"PSU 1",518.0497,-.11,51.04,51.77,"Four or more years","4-years or more",5,5,3,3,3,3,1
382209,382,"PSU 2",101.5272,-.11,61.68,52.76,"Four or more years","4-years or more",5,5,5,5,3,3,1
149214,149,"PSU 2",383.8847,-.16,36.29,29.96,.c,"no college",5,5,1,1,1,1,0
189208,189,"PSU 2",529.864,-.12,38.6,44.62,"Four or more years","4-years or more",5,5,1,1,2,2,1
208213,208,"PSU 2",290.5634,-.16,50.58,52.02,"Four or more years","4-years or more",5,5,3,3,3,3,1
151108,151,"PSU 1",181.8711,-.08,32.64,34.4,"Four or more years","4-years or more",5,5,1,1,1,1,1
151217,151,"PSU 2",212.6981,-.18,28.12,29.59,.c,"no college",5,4,1,1,1,1,0
122213,122,"PSU 2",634.1022,-.14,62.61,62.61,"Four or more years","4-years or more",5,5,5,5,5,5,1
404207,404,"PSU 2",79.4553,-.09,51.6,58.55,"Four or more years","4-years or more",5,5,3,3,4,4,1
165105,165,"PSU 1",469.0457,-.18,50.86,48.57,.c,"no college",5,4,3,3,3,3,0
184111,184,"PSU 1",527.7939,-.15,58.2,52.39,"At least 2, but less than 4 years","2-years",5,5,4,4,3,3,0
425212,425,"PSU 2",6.8641,-.09,50.1,53.37,"Four or more years","4-years or more",5,5,3,3,4,4,1
395132,395,"PSU 1",8.2114,-.04,54.77,55.59,"Four or more years","4-years or more",5,5,4,4,4,4,1
272204,272,"PSU 2",554.7991,-.13,54.29,62,"At least 2, but less than 4 years","2-years",5,5,4,4,5,5,0
104213,104,"PSU 2",411.7863,-.03,64.07,59.78,"Four or more years","4-years or more",5,5,5,5,5,5,1
247119,247,"PSU 1",174.3451,-.19,35.05,34.15,"At least 2, but less than 4 years","2-years",5,4,1,1,1,1,0
237316,237,"PSU 3",247.8229,-.2,43.57,40.93,.c,"no college",5,4,2,2,1,1,0
118220,118,"PSU 2",155.0623,-.2,60.08,55.96,"Four or more years","4-years or more",5,4,5,5,4,4,1
153202,153,"PSU 2",163.0032,-.02,36.75,40.93,.c,"no college",5,5,1,1,1,1,0
245105,245,"PSU 1",462.6567,-.02,38.2,46.23,"At least 2, but less than 4 years","2-years",5,5,1,1,2,2,0
103214,103,"PSU 2",300.3952,-.09,37.7,47.33,.d,.d,5,5,1,1,2,2,.d
265217,265,"PSU 2",203.4777,-.18,63.48,61.75,.d,.d,5,4,5,5,5,5,.d
302130,302,"PSU 1",327.2843,-.16,56.81,52.63,"At least 2, but less than 4 years","2-years",5,5,4,4,3,3,0
146101,146,"PSU 1",335.7601,-.13,48.47,51.65,"Four or more years","4-years or more",5,5,3,3,3,3,1
353217,353,"PSU 2",206.421,-.03,43.29,49.06,.c,"no college",5,5,2,2,3,3,0
266208,266,"PSU 2",158.442,-.11,55.73,56.82,"Four or more years","4-years or more",5,5,4,4,4,4,1
116203,116,"PSU 2",344.5187,-.01,51.56,40.06,"At least 2, but less than 4 years","2-years",5,5,3,3,1,1,0
170110,170,"PSU 1",238.415,-.16,35.16,43.39,"At least 2, but less than 4 years","2-years",5,5,1,1,2,2,0
350209,350,"PSU 2",197.2114,-.07,45.46,43.88,.c,"no college",5,5,2,2,2,2,0
267206,267,"PSU 2",202.3419,-.15,30.25,37.6,"Less than 2-years","less than 2-years",5,5,1,1,1,1,0
448207,448,"PSU 2",70.3832,-.18,55.79,51.52,"Four or more years","4-years or more",5,4,4,4,3,3,1
273107,273,"PSU 1",461.4402,-.07,53.81,53.62,"Four or more years","4-years or more",5,5,4,4,4,4,1
406216,406,"PSU 2",81.9074,-.04,44.92,45.24,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
352122,352,"PSU 1",238.7257,-.08,41.44,44.99,.c,"no college",5,5,2,1,2,2,0
323114,323,"PSU 1",327.11,-.04,44.25,42.16,.d,.d,5,5,2,2,2,2,.d
458223,458,"PSU 2",43.9868,-.19,54.54,43.39,"Four or more years","4-years or more",5,4,4,4,2,2,1
375225,375,"PSU 2",229.6064,-.03,42.79,56.95,"Four or more years","4-years or more",5,5,2,2,4,4,1
120119,120,"PSU 1",402.9975,-.14,52.42,55.1,"Four or more years","4-years or more",5,5,3,3,4,4,1
429134,429,"PSU 1",64.7814,-.13,68.72,39.2,.d,.d,5,5,5,5,1,1,.d
154105,154,"PSU 1",208.5919,-.14,58.93,45.12,"At least 2, but less than 4 years","2-years",5,5,4,4,2,2,0
370220,370,"PSU 2",295.9837,-.19,36.77,40.56,.d,.d,5,4,1,1,1,1,.d
444118,444,"PSU 1",102.502,-.09,48.09,45.98,.d,.d,5,5,3,2,2,2,.d
242118,242,"PSU 1",137.4089,-.17,34.47,30.7,.d,.d,5,4,1,1,1,1,.d
444119,444,"PSU 1",104.9725,-.06,37.99,39.08,"At least 2, but less than 4 years","2-years",5,5,1,1,1,1,0
345110,345,"PSU 1",92.0689,-.01,60.35,52.39,"Four or more years","4-years or more",5,5,5,5,3,3,1
206106,206,"PSU 1",169.1956,-.17,44.39,44.99,"Four or more years","4-years or more",5,4,2,2,2,2,1
448107,448,"PSU 1",149.4728,-.02,45.56,42.28,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
133112,133,"PSU 1",210.5144,-.2,42.61,45.61,.c,"no college",5,4,2,2,2,2,0
110114,110,"PSU 1",407.9731,-.16,56.09,58.3,.d,.d,5,5,4,4,4,4,.d
406219,406,"PSU 2",86.1088,-.19,53.83,62,"Four or more years","4-years or more",5,4,4,4,5,5,1
278219,278,"PSU 2",193.3371,-.12,57.45,45.98,"Four or more years","4-years or more",5,5,4,4,2,2,1
285105,285,"PSU 1",200.2571,-.01,43.66,43.02,"Four or more years","4-years or more",5,5,2,2,2,2,1
352213,352,"PSU 2",185.4623,-.16,66.43,60.52,"Four or more years","4-years or more",5,5,5,5,5,5,1
110101,110,"PSU 1",407.9731,-.13,64.06,65.82,"Four or more years","4-years or more",5,5,5,5,5,5,1
144207,144,"PSU 2",208.7066,-.06,56.51,42.9,"At least 2, but less than 4 years","2-years",5,5,4,4,2,2,0
434215,434,"PSU 2",38.4494,-.16,54.8,53.99,"Four or more years","4-years or more",5,5,4,4,4,4,1
190213,190,"PSU 2",153.001,-.18,46.02,44.25,.c,"no college",5,4,2,2,2,2,0
350122,350,"PSU 1",306.6889,-.01,63.36,62.98,"Four or more years","4-years or more",5,5,5,5,5,5,1
293127,293,"PSU 1",633.575,-.09,41.25,39.57,.d,.d,5,5,1,1,1,1,.d
375115,375,"PSU 1",198.637,-.09,46.82,48.2,.c,"no college",5,5,2,2,3,3,0
416217,416,"PSU 2",132.0623,-.02,48.74,51.65,"At least 2, but less than 4 years","2-years",5,5,3,3,3,3,0
415208,415,"PSU 2",77.2658,-.08,62,63.85,"Four or more years","4-years or more",5,5,5,5,5,5,1
341127,341,"PSU 1",374.8869,-.09,57.69,57.07,"Four or more years","4-years or more",5,5,4,4,4,4,1
296206,296,"PSU 2",461.6889,-.19,44.16,52.39,.d,.d,5,4,2,2,3,3,.d
419106,419,"PSU 1",95.0952,-.07,50.3,49.8,"Four or more years","4-years or more",5,5,3,3,3,3,1
147117,147,"PSU 1",291.2291,-.16,54.62,54.97,.c,"no college",5,5,4,4,4,4,0
110222,110,"PSU 2",162.7502,-.17,45.18,44.25,.c,"no college",5,4,2,2,2,2,0
121132,121,"PSU 1",244.4742,-.06,41.36,40.06,"Four or more years","4-years or more",5,5,2,1,1,1,1
371127,371,"PSU 1",396.6249,-.09,54.45,48.94,.d,.d,5,5,4,4,3,3,.d
363220,363,"PSU 2",381.9548,-.09,49.39,56.45,"Four or more years","4-years or more",5,5,3,3,4,4,1
206105,206,"PSU 1",463.7719,-.08,36.69,44.75,.c,"no college",5,5,1,1,2,2,0
371204,371,"PSU 2",147.4942,-.13,41.52,42.9,.d,.d,5,5,2,1,2,2,.d
198113,198,"PSU 1",162.4497,-.14,46.03,47.83,"Four or more years","4-years or more",5,5,2,2,3,2,1
368120,368,"PSU 1",265.6014,-.06,40.2,51.4,"At least 2, but less than 4 years","2-years",5,5,1,1,3,3,0
461104,461,"PSU 1",45.527,-.08,60.67,48.32,"Four or more years","4-years or more",5,5,5,5,3,3,1
444214,444,"PSU 2",70.4584,-.08,49.62,51.52,.d,.d,5,5,3,3,3,3,.d
392116,392,"PSU 1",82.3398,-.07,44.35,53.87,"At least 2, but less than 4 years","2-years",5,5,2,2,4,4,0
216129,216,"PSU 1",349.9555,-.04,45.53,60.89,.c,"no college",5,5,2,2,5,5,0
202103,202,"PSU 1",222.0375,-.05,52.31,54.85,"Four or more years","4-years or more",5,5,3,3,4,4,1
248229,248,"PSU 2",179.658,-.18,43.92,63.23,"Four or more years","4-years or more",5,4,2,2,5,5,1
268227,268,"PSU 2",88.7716,-.09,62.45,62.61,"Four or more years","4-years or more",5,5,5,5,5,5,1
258108,258,"PSU 1",545.7614,-.02,59.47,55.96,.c,"no college",5,5,5,5,4,4,0
385110,385,"PSU 1",127.2071,-.12,50.51,44.87,.c,"no college",5,5,3,3,2,2,0
446120,446,"PSU 1",15.5292,-.18,61.79,68.04,"Four or more years","4-years or more",5,4,5,5,5,5,1
318107,318,"PSU 1",157.9605,-.08,54.41,52.63,"Four or more years","4-years or more",5,5,4,4,3,3,1
427140,427,"PSU 1",36.8509,-.1,67.27,58.43,.c,"no college",5,5,5,5,4,4,0
220110,220,"PSU 1",345.4196,-.2,32.41,32.18,"At least 2, but less than 4 years","2-years",5,4,1,1,1,1,0
294113,294,"PSU 1",714.6883,-.18,51.88,47.83,"At least 2, but less than 4 years","2-years",5,4,3,3,3,2,0
268118,268,"PSU 1",115.1107,-.02,56.45,52.76,"Four or more years","4-years or more",5,5,4,4,3,3,1
419122,419,"PSU 1",101.1473,-.16,51.76,54.97,"At least 2, but less than 4 years","2-years",5,5,3,3,4,4,0
459114,459,"PSU 1",89.0059,-.18,65.54,66.93,"Four or more years","4-years or more",5,4,5,5,5,5,1
368203,368,"PSU 2",144.2317,-.09,42.45,40.93,.c,"no college",5,5,2,2,1,1,0
363107,363,"PSU 1",190.059,-.09,48.04,41.17,.d,.d,5,5,3,2,1,1,.d
372124,372,"PSU 1",129.1039,-.04,59.08,58.79,"Four or more years","4-years or more",5,5,5,4,5,4,1
343107,343,"PSU 1",175.7898,-.19,60.69,63.11,"Four or more years","4-years or more",5,4,5,5,5,5,1
325110,325,"PSU 1",428.5931,-.18,46.81,37.97,"Four or more years","4-years or more",5,4,2,2,1,1,1
400207,400,"PSU 2",74.983,-.14,38.8,42.53,"At least 2, but less than 4 years","2-years",5,5,1,1,2,2,0
108211,108,"PSU 2",435.2795,-.19,51.26,52.76,.c,"no college",5,4,3,3,3,3,0
418117,418,"PSU 1",84.5412,-.17,57.07,60.64,.d,.d,5,4,4,4,5,5,.d
384109,384,"PSU 1",73.7829,-.04,50.03,46.84,"At least 2, but less than 4 years","2-years",5,5,3,3,2,2,0
316215,316,"PSU 2",348.1218,-.03,51.33,57.44,"At least 2, but less than 4 years","2-years",5,5,3,3,4,4,0
275113,275,"PSU 1",627.0474,-.13,47.43,45.12,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
177120,177,"PSU 1",227.4797,-.08,39.2,45.36,"At least 2, but less than 4 years","2-years",5,5,1,1,2,2,0
222124,222,"PSU 1",232.2315,-.09,45.72,61.51,"At least 2, but less than 4 years","2-years",5,5,2,2,5,5,0
216219,216,"PSU 2",255.7967,-.19,41.81,43.88,.c,"no college",5,4,2,1,2,2,0
263203,263,"PSU 2",340.9886,-.16,63.26,55.1,"Four or more years","4-years or more",5,5,5,5,4,4,1
366203,366,"PSU 2",76.1148,-.16,36.34,50.17,.d,.d,5,5,1,1,3,3,.d
340235,340,"PSU 2",416.623,-.13,39.53,37.35,"Four or more years","4-years or more",5,5,1,1,1,1,1
410122,410,"PSU 1",58.7396,-.08,46.5,51.03,"At least 2, but less than 4 years","2-years",5,5,2,2,3,3,0
196227,196,"PSU 2",250.4356,-.2,31.61,31.56,.d,.d,5,4,1,1,1,1,.d
107218,107,"PSU 2",199.193,-.03,35.17,40.06,.c,"no college",5,5,1,1,1,1,0
259103,259,"PSU 1",231.4394,-.16,50.69,52.14,"Four or more years","4-years or more",5,5,3,3,3,3,1
247320,247,"PSU 3",143.0388,-.19,58.42,58.92,.h,.h,5,4,4,4,5,4,.h
258112,258,"PSU 1",545.7614,-.05,49.54,40.31,"Four or more years","4-years or more",5,5,3,3,1,1,1
149121,149,"PSU 1",173.7018,-.09,45.79,51.89,.d,.d,5,5,2,2,3,3,.d
445226,445,"PSU 2",77.2706,-.1,40.56,42.78,"At least 2, but less than 4 years","2-years",5,5,1,1,2,2,0
411219,411,"PSU 2",40.4151,-.15,52.69,54.85,"Four or more years","4-years or more",5,5,3,3,4,4,1
385211,385,"PSU 2",95.5853,-.14,54.01,48.07,"Four or more years","4-years or more",5,5,4,4,3,2,1
138118,138,"PSU 1",217.3227,-.05,44.94,54.11,"At least 2, but less than 4 years","2-years",5,5,2,2,4,4,0
310110,310,"PSU 1",678.6781,-.18,59.6,46.84,"Four or more years","4-years or more",5,4,5,5,2,2,1
346119,346,"PSU 1",304.9261,-.13,43.25,42.04,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
384113,384,"PSU 1",73.7829,-.17,51.85,50.66,"Less than 2-years","less than 2-years",5,4,3,3,3,3,0
206114,206,"PSU 1",18.3619,-.15,56.66,62.37,"Four or more years","4-years or more",5,5,4,4,5,5,1
301111,301,"PSU 1",566.2697,-.17,39.91,30.08,.d,.d,5,4,1,1,1,1,.d
411204,411,"PSU 2",40.4151,-.06,56.87,59.53,.d,.d,5,5,4,4,5,5,.d
252225,252,"PSU 2",395.2061,-.14,29.78,40.68,.c,"no college",5,5,1,1,1,1,0
193106,193,"PSU 1",70.8198,-.04,63.83,49.55,"Four or more years","4-years or more",5,5,5,5,3,3,1
305214,305,"PSU 2",305.6527,-.09,40.15,32.67,.h,.h,5,5,1,1,1,1,.h
186116,186,"PSU 1",290.1319,-.1,28.2,29.47,.h,.h,5,5,1,1,1,1,.h
308321,308,"PSU 3",163.0112,-.04,52.92,53.74,"At least 2, but less than 4 years","2-years",5,5,4,3,4,4,0
183216,183,"PSU 2",500.7776,-.07,37.6,35.01,"At least 2, but less than 4 years","2-years",5,5,1,1,1,1,0
411130,411,"PSU 1",40.5392,-.03,42.9,41.17,"At least 2, but less than 4 years","2-years",5,5,2,2,1,1,0
456105,456,"PSU 1",34.7224,-.14,47.42,44.13,.c,"no college",5,5,2,2,2,2,0
116117,116,"PSU 1",229.7693,-.03,37.76,40.43,"Less than 2-years","less than 2-years",5,5,1,1,1,1,0
193122,193,"PSU 1",70.8198,-.18,47.54,55.22,"At least 2, but less than 4 years","2-years",5,4,2,2,4,4,0
399105,399,"PSU 1",59.6739,-.16,60.66,66.56,"Four or more years","4-years or more",5,5,5,5,5,5,1
430203,430,"PSU 2",114.3919,-.14,60.6,58.18,"Four or more years","4-years or more",5,5,5,5,4,4,1
262103,262,"PSU 1",74.564,-.04,42.36,41.67,"Four or more years","4-years or more",5,5,2,2,2,1,1
392103,392,"PSU 1",58.5676,-.12,49.62,60.03,"Four or more years","4-years or more",5,5,3,3,5,5,1
173105,173,"PSU 1",429.3834,-.16,54.81,55.71,"Four or more years","4-years or more",5,5,4,4,4,4,1
396111,396,"PSU 1",55.4635,-.04,46.29,44.25,"Four or more years","4-years or more",5,5,2,2,2,2,1
424211,424,"PSU 2",43.3113,-.15,49.61,48.32,"At least 2, but less than 4 years","2-years",5,5,3,3,3,3,0
260201,260,"PSU 2",229.955,-.13,22.52,33.41,"Four or more years","4-years or more",5,5,1,1,1,1,1
184230,184,"PSU 2",238.4928,-.02,54.1,53,"Four or more years","4-years or more",5,5,4,4,4,3,1
110218,110,"PSU 2",215.3572,-.11,41.91,47.09,"At least 2, but less than 4 years","2-years",5,5,2,1,2,2,0
200109,200,"PSU 1",64.543,-.16,53.11,55.34,"At least 2, but less than 4 years","2-years",5,5,4,3,4,4,0
183119,183,"PSU 1",259.7079,-.07,39.84,61.75,"Four or more years","4-years or more",5,5,1,1,5,5,1
184215,184,"PSU 2",238.4928,-.14,38.5,44.01,.d,.d,5,5,1,1,2,2,.d
145104,145,"PSU 1",365.0378,-.08,49.02,40.43,"At least 2, but less than 4 years","2-years",5,5,3,3,1,1,0
156207,156,"PSU 2",133.9948,-.01,62.97,55.22,"At least 2, but less than 4 years","2-years",5,5,5,5,4,4,0
275121,275,"PSU 1",113.1683,-.14,63.43,50.91,"At least 2, but less than 4 years","2-years",5,5,5,5,3,3,0
290217,290,"PSU 2",19.5511,-.15,51.42,57.56,.d,.d,5,5,3,3,4,4,.d
456201,456,"PSU 2",35.106,-.05,55.02,56.45,"At least 2, but less than 4 years","2-years",5,5,4,4,4,4,0
121225,121,"PSU 2",512.7674,-.17,38.73,28.36,"Less than 2-years","less than 2-years",5,4,1,1,1,1,0
182213,182,"PSU 2",191.2844,-.13,62.58,61.14,"Four or more years","4-years or more",5,5,5,5,5,5,1
353207,353,"PSU 2",206.421,-.13,49.47,51.4,"At least 2, but less than 4 years","2-years",5,5,3,3,3,3,0
113206,113,"PSU 2",22.2432,-.06,58.15,52.14,.c,"no college",5,5,4,4,3,3,0
185105,185,"PSU 1",276.5871,-.14,57.59,49.68,"Four or more years","4-years or more",5,5,4,4,3,3,1
196228,196,"PSU 2",257.5339,-.07,47.81,44.13,"At least 2, but less than 4 years","2-years",5,5,3,2,2,2,0
396105,396,"PSU 1",54.1649,-.06,47.52,47.09,"Four or more years","4-years or more",5,5,2,2,2,2,1
302135,302,"PSU 1",327.2843,-.19,56.41,50.54,"Less than 2-years","less than 2-years",5,4,4,4,3,3,0
105120,105,"PSU 1",120.5681,-.01,32.29,35.63,.c,"no college",5,5,1,1,1,1,0
267103,267,"PSU 1",494.9114,-.06,42.31,38.46,"Less than 2-years","less than 2-years",5,5,2,2,1,1,0
354101,354,"PSU 1",390.734,-.12,49,48.94,"At least 2, but less than 4 years","2-years",5,5,3,3,3,3,0
256305,256,"PSU 3",513.5762,-.02,54.17,55.22,.c,"no college",5,5,4,4,4,4,0
398202,398,"PSU 2",59.0638,-.03,55.45,51.28,"Four or more years","4-years or more",5,5,4,4,3,3,1
365206,365,"PSU 2",241.1129,-.09,42.78,45.12,.c,"no college",5,5,2,2,2,2,0
182206,182,"PSU 2",191.2844,-.01,64.68,64.96,"Four or more years","4-years or more",5,5,5,5,5,5,1
388211,388,"PSU 2",77.3139,-.16,23.85,50.54,.c,"no college",5,5,1,1,3,3,0
385223,385,"PSU 2",97.1659,-.01,62.42,65.7,"Four or more years","4-years or more",5,5,5,5,5,5,1
314205,314,"PSU 2",234.4345,-.06,62.85,54.24,.c,"no college",5,5,5,5,4,4,0
391223,391,"PSU 2",53.5885,-.03,60.36,45.98,.c,"no college",5,5,5,5,2,2,0
119215,119,"PSU 2",107.6208,-.03,32.64,36.98,.c,"no college",5,5,1,1,1,1,0
420218,420,"PSU 2",58.4708,-.05,46.87,50.54,.c,"no college",5,5,2,2,3,3,0
121202,121,"PSU 2",293.3676,-.05,42.04,49.8,.c,"no college",5,5,2,1,3,3,0
268116,268,"PSU 1",115.1107,-.12,45.13,45.61,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
241222,241,"PSU 2",254.3354,-.03,53.76,55.59,"At least 2, but less than 4 years","2-years",5,5,4,4,4,4,0
156212,156,"PSU 2",133.9948,-.04,60.77,50.29,"At least 2, but less than 4 years","2-years",5,5,5,5,3,3,0
350207,350,"PSU 2",192.9927,-.09,43.26,54.36,"At least 2, but less than 4 years","2-years",5,5,2,2,4,4,0
419230,419,"PSU 2",75.6096,-.05,49.27,43.39,.d,.d,5,5,3,3,2,2,.d
324112,324,"PSU 1",203.954,-.2,47.18,38.46,"At least 2, but less than 4 years","2-years",5,4,2,2,1,1,0
229105,229,"PSU 1",244.4897,-.06,39.85,47.09,"Four or more years","4-years or more",5,5,1,1,2,2,1
455331,455,"PSU 3",86.8839,-.1,56.28,59.9,"Four or more years","4-years or more",5,5,4,4,5,5,1
251221,251,"PSU 2",146.0344,-.16,48.28,62.37,.c,"no college",5,5,3,2,5,5,0
392202,392,"PSU 2",71.7299,-.11,52.62,51.4,"Four or more years","4-years or more",5,5,3,3,3,3,1
152101,152,"PSU 1",264.7105,-.01,64.53,61.14,"Four or more years","4-years or more",5,5,5,5,5,5,1
170123,170,"PSU 1",242.9125,-.08,46.04,44.38,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
346102,346,"PSU 1",297.6615,-.16,49.93,45.24,.d,.d,5,5,3,3,2,2,.d
392209,392,"PSU 2",71.7299,-.05,55.83,54.61,"Four or more years","4-years or more",5,5,4,4,4,4,1
109107,109,"PSU 1",92.43,-.11,51.71,38.83,.d,.d,5,5,3,3,1,1,.d
373122,373,"PSU 1",357.4802,-.06,53.88,65.08,"Four or more years","4-years or more",5,5,4,4,5,5,1
457205,457,"PSU 2",76.1325,-.15,40.44,47.21,"Four or more years","4-years or more",5,5,1,1,2,2,1
445127,445,"PSU 1",115.4028,-.02,52.03,52.02,"At least 2, but less than 4 years","2-years",5,5,3,3,3,3,0
237111,237,"PSU 1",215.7897,-.15,25.43,26.51,.c,"no college",5,5,1,1,1,1,0
229113,229,"PSU 1",271.6359,-.18,48.83,44.87,"Four or more years","4-years or more",5,4,3,3,2,2,1
392306,392,"PSU 3",94.3124,-.17,62.03,53.74,"Four or more years","4-years or more",5,4,5,5,4,4,1
342202,342,"PSU 2",237.6282,-.02,57.34,59.04,"Four or more years","4-years or more",5,5,4,4,5,5,1
297210,297,"PSU 2",211.8497,-.18,32.14,36.24,"At least 2, but less than 4 years","2-years",5,4,1,1,1,1,0
437104,437,"PSU 1",91.3299,-.17,50.79,58.3,.d,.d,5,4,3,3,4,4,.d
269220,269,"PSU 2",12.5794,-.09,44.22,40.31,"At least 2, but less than 4 years","2-years",5,5,2,2,1,1,0
144225,144,"PSU 2",208.7066,-.12,58.66,49.55,"Four or more years","4-years or more",5,5,4,4,3,3,1
226121,226,"PSU 1",322.7633,-.19,48.19,45.73,"Four or more years","4-years or more",5,4,3,2,2,2,1
223101,223,"PSU 1",257.8998,-.08,39.3,36.86,"At least 2, but less than 4 years","2-years",5,5,1,1,1,1,0
121217,121,"PSU 2",309.5554,-.04,37.07,42.16,.c,"no college",5,5,1,1,2,2,0
109108,109,"PSU 1",326.3906,-.08,56.63,49.31,"Four or more years","4-years or more",5,5,4,4,3,3,1
116225,116,"PSU 2",344.5187,-.07,59,57.56,"At least 2, but less than 4 years","2-years",5,5,5,4,4,4,0
324225,324,"PSU 2",237.0795,-.16,59.79,57.32,"At least 2, but less than 4 years","2-years",5,5,5,5,4,4,0
367215,367,"PSU 2",230.1106,-.14,38.85,40.43,.c,"no college",5,5,1,1,1,1,0
350203,350,"PSU 2",192.9927,-.1,42.5,54.24,"At least 2, but less than 4 years","2-years",5,5,2,2,4,4,0
233119,233,"PSU 1",203.1174,-.2,51.12,37.85,"At least 2, but less than 4 years","2-years",5,4,3,3,1,1,0
116230,116,"PSU 2",344.5187,-.17,60.05,56.82,"Four or more years","4-years or more",5,4,5,5,4,4,1
311216,311,"PSU 2",437.5017,-.13,59.24,57.56,"Four or more years","4-years or more",5,5,5,4,4,4,1
116213,116,"PSU 2",344.5187,-.01,55.77,54.36,"Four or more years","4-years or more",5,5,4,4,4,4,1
393116,393,"PSU 1",78.9357,-.01,59.02,54.61,"Four or more years","4-years or more",5,5,5,4,4,4,1
250323,250,"PSU 3",163.8889,-.13,47.48,47.83,.c,"no college",5,5,2,2,3,2,0
210115,210,"PSU 1",203.0381,-.17,30.92,48.69,.c,"no college",5,4,1,1,3,3,0
418208,418,"PSU 2",123.3752,-.04,59.16,52.51,"Four or more years","4-years or more",5,5,5,4,3,3,1
171208,171,"PSU 2",492.6213,-.03,58.17,61.88,"At least 2, but less than 4 years","2-years",5,5,4,4,5,5,0
330104,330,"PSU 1",252.6892,-.12,44.28,44.13,"At least 2, but less than 4 years","2-years",5,5,2,2,2,2,0
365115,365,"PSU 1",340.9183,-.18,40.67,42.53,.c,"no college",5,4,1,1,2,2,0
383120,383,"PSU 1",108.6603,-.11,52.92,49.8,"Four or more years","4-years or more",5,5,4,3,3,3,1
103231,103,"PSU 2",138.3201,-.13,47.7,39.2,"At least 2, but less than 4 years","2-years",5,5,3,2,1,1,0
308323,308,"PSU 3",165.7014,-.14,45.65,42.16,.c,"no college",5,5,2,2,2,2,0
403225,403,"PSU 2",48.676,-.01,58.07,57.19,"At least 2, but less than 4 years","2-years",5,5,4,4,4,4,0
234117,234,"PSU 1",308.7843,-.15,45.07,39.45,.c,"no college",5,5,2,2,1,1,0
455204,455,"PSU 2",139.8417,-.19,44.64,46.1,"At least 2, but less than 4 years","2-years",5,4,2,2,2,2,0
444111,444,"PSU 1",102.502,-.2,62.07,60.89,"Four or more years","4-years or more",5,4,5,5,5,5,1
424127,424,"PSU 1",56.4464,-.01,71.53,61.26,"Four or more years","4-years or more",5,5,5,5,5,5,1
309206,309,"PSU 2",229.7139,-.02,52.77,57.32,.c,"no college",5,5,3,3,4,4,0
292109,292,"PSU 1",196.9865,-.12,31.69,41.3,"At least 2, but less than 4 years","2-years",5,5,1,1,2,1,0
372202,372,"PSU 2",351.4329,-.08,66.02,58.3,.d,.d,5,5,5,5,4,4,.d
384112,384,"PSU 1",73.7829,-.16,45.79,55.34,.d,.d,5,5,2,2,4,4,.d
459215,459,"PSU 2",86.3717,-.03,46.5,44.5,"Four or more years","4-years or more",5,5,2,2,2,2,1
338125,338,"PSU 1",99.4715,-.12,50.59,58.92,"Four or more years","4-years or more",5,5,3,3,5,4,1
120132,120,"PSU 1",411.8727,-.05,58.43,53.87,"Four or more years","4-years or more",5,5,4,4,4,4,1
276114,276,"PSU 1",396.3082,-.01,49.99,57.44,.d,.d,5,5,3,3,4,4,.d
105103,105,"PSU 1",123.5966,-.05,47.36,57.56,.d,.d,5,5,2,2,4,4,.d
193207,193,"PSU 2",296.0087,-.08,38.21,45.12,.c,"no college",5,5,1,1,2,2,0
320213,320,"PSU 2",165.644,-.03,49.21,58.18,.d,.d,5,5,3,3,4,4,.d
247114,247,"PSU 1",436.86,-.2,38.19,45.12,.i,.i,5,4,1,1,2,2,.i
206117,206,"PSU 1",174.0501,-.13,32.77,37.35,.c,"no college",5,5,1,1,1,1,0
119126,119,"PSU 1",281.6656,-.14,41.43,39.94,"Four or more years","4-years or more",5,5,2,1,1,1,1
425110,425,"PSU 1",53.0014,-.14,46,47.21,"Four or more years","4-years or more",5,5,2,2,2,2,1
313105,313,"PSU 1",181.6813,-.09,39.42,42.65,"At least 2, but less than 4 years","2-years",5,5,1,1,2,2,0
238110,238,"PSU 1",53.574,-.02,38.81,46.47,.c,"no college",5,5,1,1,2,2,0
234103,234,"PSU 1",315.1493,-.01,62.5,61.26,"Four or more years","4-years or more",5,5,5,5,5,5,1
341223,341,"PSU 2",186.0835,-.18,61.12,58.67,"Four or more years","4-years or more",5,4,5,5,4,4,1
378215,378,"PSU 2",341.5391,-.17,42.87,36.12,.d,.d,5,4,2,2,1,1,.d
393109,393,"PSU 1",78.9357,-.16,52.17,64.96,"Four or more years","4-years or more",5,5,3,3,5,5,1
